file,session_id,max_same_tool_count,max_same_tool,total_tool_calls_in_session,distinct_tools_in_session,has_tool_availability_language,has_action_validity_constraint,has_direct_tool_permission_language,has_explicit_permission_language,has_explicit_permission_language_near_tool_context,tool_counts_json
os-00000-of-00001-971539c34fcc7500.parquet,os_43,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_44,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_45,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_46,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_47,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_48,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_49,7,bash,9,2,False,False,False,False,False,"{""bash"":7,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_50,4,bash,6,3,False,False,False,True,True,"{""bash"":4,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_51,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_52,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_53,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_54,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_55,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_56,5,bash,7,3,False,False,False,False,False,"{""bash"":5,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_57,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_58,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_59,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_60,5,bash,7,2,False,False,False,True,True,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_61,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_62,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_63,7,bash,9,2,False,False,False,False,False,"{""bash"":7,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_64,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_65,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_66,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_67,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_68,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_69,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_70,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_71,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_72,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_73,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_74,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_75,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_76,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_77,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_78,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_79,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_80,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_81,7,bash,9,2,False,False,False,False,False,"{""bash"":7,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_82,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_83,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_84,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_85,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_86,5,bash,7,2,False,False,False,True,True,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_87,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_88,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_89,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_90,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_91,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_92,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_93,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_94,9,bash,11,2,False,False,False,False,False,"{""bash"":9,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_95,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_96,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_97,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_98,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_99,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_100,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_101,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_102,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_103,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_104,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_105,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_106,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_107,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_108,6,bash,8,3,False,True,False,False,False,"{""bash"":6,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_109,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_110,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_111,4,bash,6,3,False,False,False,False,False,"{""bash"":4,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_112,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_113,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_114,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_115,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_116,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_117,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_118,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_119,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_120,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_121,5,bash,7,3,False,False,False,False,False,"{""bash"":5,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_122,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_123,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_124,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_125,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_126,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_127,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_128,6,bash,8,3,False,False,False,False,False,"{""bash"":6,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_129,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_130,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_131,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_132,7,bash,9,2,False,False,False,False,False,"{""bash"":7,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_133,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_134,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_135,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_136,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_137,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_138,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_139,6,bash,8,2,False,False,False,False,False,"{""bash"":6,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_140,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_141,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_142,7,bash,9,2,False,False,False,False,False,"{""bash"":7,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_143,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_144,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_145,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_146,8,bash,10,2,False,False,False,False,False,"{""bash"":8,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_147,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_148,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_149,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_150,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_151,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_152,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_153,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_154,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_155,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_156,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_157,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_158,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_159,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_160,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_161,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_162,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_163,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_164,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_165,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_166,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_167,7,bash,9,2,False,False,False,True,True,"{""bash"":7,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_168,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_169,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_170,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_171,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_172,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_173,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_174,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_175,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_176,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_177,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_178,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_179,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_180,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_181,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_182,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_183,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_184,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_185,3,bash,5,3,False,False,False,False,False,"{""bash"":3,""answer"":1,""finish"":1}"
os-00000-of-00001-971539c34fcc7500.parquet,os_186,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_187,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_188,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_189,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_190,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_191,5,bash,7,2,False,False,False,False,False,"{""bash"":5,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_192,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_193,3,bash,5,2,False,False,False,False,False,"{""bash"":3,""answer"":2}"
os-00000-of-00001-971539c34fcc7500.parquet,os_194,4,bash,6,2,False,False,False,False,False,"{""bash"":4,""answer"":2}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_0,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_1,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_2,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_3,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_4,2,click,3,2,True,True,False,True,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_5,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_6,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_7,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_8,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_9,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_10,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_11,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_12,5,click,6,2,True,True,False,False,False,"{""click"":5,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_13,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_14,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_15,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_16,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_17,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_18,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_19,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_20,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_21,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_22,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_23,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_24,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_25,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_26,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_27,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_28,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_29,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_30,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_31,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_32,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_33,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_34,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_35,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_36,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_37,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_38,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_39,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_40,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_41,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_42,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_43,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_44,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_45,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_46,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_47,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_48,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_49,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_50,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_51,4,click,5,2,True,True,False,False,False,"{""click"":4,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_52,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_53,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_54,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_55,2,click,3,2,True,True,False,False,False,"{""click"":2,""search"":1}"
webshop-00000-of-00001-9f2ae60445e11b4e.parquet,webshop_56,3,click,4,2,True,True,False,False,False,"{""click"":3,""search"":1}"
